ACTIVITY DATE,BUSINESS UNIT,VOLUME - HANDLED,TOTAL TIME - AHT (sec),AHT CALC,Sum of PRODUCTIVE TIME - ACTUAL (hrs),Sum of PRODUCTIVE TIME - SCHEDULED (hrs),Conformance CALC,Attrition,EOM Headcount,Attrition % CALC,System Outage (hrs),Unplanned out,Shrinkage,Regular Scheduled Time (no OT),Unplanned out % CALC,Shrinkage % CALC
7/24/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,24.75,236.25,637.6666667,4%,37%
7/24/2019,WISE,7311,4071912,556.9569142,1553.163333,1627.166667,0.954520127,0,0,,0,133,607.25,2414.333333,6%,25%
7/25/2019,Client Transactions,2070,709096,342.5584541,187.0841667,251.5000001,0.743873426,0,0,,0,2,84.5,336,1%,25%
7/25/2019,Participant Transactions,2258,1225347,542.6691763,326.0286111,375.3333333,0.868637507,0,0,,0,24.5,145.1666667,524,5%,28%
7/25/2019,RAM,1797,1608851,895.2982749,339.19,348.7500001,0.972587814,0,0,,0,30,246.4166667,671.75,4%,37%
7/25/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,10,64,153,7%,42%
7/25/2019,RIS,1836,1169532,637,376.9183333,369.75,1.019386973,0,0,,0,26.25,343,872.25,3%,39%
7/25/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,7.25,48.25,300.0833333,649,7%,46%
7/25/2019,WISE,6948,3860646,555.648532,1392.039722,1421.5,0.979275218,0,0,,0,102.75,647.3333333,2423.5,4%,27%
7/26/2019,Client Transactions,2456,727680,296.286645,191.2366667,239.5833334,0.798205217,0,0,,0,1,96.41666667,336,0%,29%
7/26/2019,Participant Transactions,2551,1254736,491.8604469,306.2802778,327.6666667,0.934731265,0,0,,0,30,171.6666667,522,6%,33%
7/26/2019,RAM,1965,1882292,957.9094148,360.9261111,370.75,0.97350266,0,0,,0,24,227.25,672,4%,34%
7/26/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,16.75,79.75,154,11%,52%
7/26/2019,RIS,1947,1290861,663,389.9480556,373.5,1.044037632,0,0,,0,53,347.5,866,6%,40%
7/26/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,8.55,46.58333333,299.9666667,651.5,7%,46%
7/26/2019,WISE,6905,3824780,553.9145547,1469.574444,1497.666667,0.981242674,0,0,,0,173.5833333,745.0833333,2375,7%,31%
7/27/2019,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
7/27/2019,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
7/27/2019,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
7/27/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
7/27/2019,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
7/27/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
7/27/2019,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
7/28/2019,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
7/28/2019,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
7/28/2019,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
7/28/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
7/28/2019,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
7/28/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
7/28/2019,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
7/29/2019,Client Transactions,2829,834210,294.8780488,194.3505556,246.0833333,0.78977537,0,0,,0,10.08333333,89.91666667,336,3%,27%
7/29/2019,Participant Transactions,3076,1663646,540.8472042,390.3536111,403.8333333,0.966620581,0,0,,0,38.16666667,116.1666667,522.5,7%,22%
7/29/2019,RAM,2718,2435046,895.8962472,469.0383334,492.4166667,0.95252327,0,0,,0,56.5,162.5833333,673.5,8%,24%
7/29/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,17.75,53.5,156,11%,34%
7/29/2019,RIS,2617,1693199,647,503.8797222,494.15,1.019689815,0,0,,0.266666667,62,284.35,869,7%,33%
7/29/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,58.25,254.5833333,663,9%,38%
7/29/2019,WISE,9614,5397282,561.3981693,1835.199444,1873.95,0.979321457,0,0,,0,264.7166667,649.9666667,2403.75,11%,27%
7/30/2019,Client Transactions,2391,753704,315.2254287,193.0397222,219.3333334,0.880120314,0,0,,0,2,116.1666667,335.5,1%,35%
7/30/2019,Participant Transactions,2604,1152078,442.4262673,291.3011111,351.4166666,0.828933681,0,0,,0,18.66666667,147.0833333,519,4%,28%
7/30/2019,RAM,2276,2024740,889.6045694,385.335,400.9166667,0.961134899,0,0,,0,33.58333333,203.0833333,672,5%,30%
7/30/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,15,60.75,156.5,10%,39%
7/30/2019,RIS,2245,1324550,590,404.5708333,405,0.998940329,0,0,,0,25.5,321,864.5,3%,37%
7/30/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0.2,25.83333333,254.1166667,654,4%,39%
7/30/2019,WISE,7914,4290447,542.1338135,1608.785833,1679.5,0.957895703,0,0,,0,80.3,556,2381.583333,3%,23%
7/31/2019,Client Transactions,2465,874963,354.9545639,228.3225,271.8333333,0.839935622,2,42,0.047619048,0,4.5,82.16666667,354,1%,23%
7/31/2019,Participant Transactions,3015,1255395,416.3830846,316.7927778,363.4166667,0.871706795,2,52,0.038461538,0,20.5,148,527.5,4%,28%
7/31/2019,RAM,1535,1528135,995.5276873,311.9602778,321.0666667,0.971637078,2,86,0.023255814,0,31,252.9333333,662,5%,38%
7/31/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,2,18,0.111111111,0,2,45.75,143,1%,32%
7/31/2019,RIS,2289,1281840,560,398.5788889,389.8333333,1.022434089,2,102,0.019607843,0,65.16666667,366.1666667,867.5,8%,42%
7/31/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,2,0,,9.65,49.25,279.9,671.5,7%,42%
7/31/2019,WISE,7942,4206909,529.7039788,1423.445833,1459.833333,0.975074209,2,296,0.006756757,0,123.9166667,591,2364,5%,25%
8/1/2019,Client Transactions,2290,876541,382.7689956,222.2019444,268.9999999,0.826029533,0,0,,0,25.25,85,354,7%,24%
8/1/2019,Participant Transactions,2817,1427190,506.6347178,354.0038889,393.3333333,0.900009887,0,0,,0,12,125.1666667,530,2%,24%
8/1/2019,RAM,1720,1685469,979.9238372,283.6438889,290.75,0.975559377,0,0,,0,13,257.75,664,2%,39%
8/1/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,1,45.25,153,1%,30%
8/1/2019,RIS,1955,1145630,586,339.6477778,333.25,1.019198133,0,0,,0,34,331.75,855,4%,39%
8/1/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,47.66666667,258.3333333,585,8%,44%
8/1/2019,WISE,7120,3916400,550.0561798,1532.326667,1590.511389,0.963417601,0,0,,0,111.5,682.5666667,2393.816667,5%,29%
8/2/2019,Client Transactions,2591,850226,328.1458896,224.9830555,266.4333333,0.84442533,0,0,,0,0,89.43333333,355.8666667,0%,25%
8/2/2019,Participant Transactions,2884,1290965,447.6300277,299.7552778,344.0833333,0.871170582,0,0,,0,42,168.8333333,526.5,8%,32%
8/2/2019,RAM,1804,1696244,940.2682927,416.5241667,461.75,0.902055586,0,0,,0,12,170.25,664,2%,26%
8/2/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,8.25,57.28333333,153.5,5%,37%
8/2/2019,RIS,1950,1226550,629,427.2141667,422.1666667,1.011956178,0,0,,0.55,62.73333333,320.4833333,838,7%,38%
8/2/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,56.83333333,269.6666667,579,10%,47%
8/2/2019,WISE,7043,3916471,556.0799375,1489.768889,1550.5,0.960831273,0,0,,0,147,740,2367.416667,6%,31%
8/3/2019,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/3/2019,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/3/2019,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/3/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/3/2019,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/3/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/3/2019,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/4/2019,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/4/2019,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/4/2019,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/4/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/4/2019,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/4/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/4/2019,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/5/2019,Client Transactions,2697,700265,259.6459029,177.2338889,216.7500001,0.817688069,0,0,,0,49.25,127.25,344,14%,37%
8/5/2019,Participant Transactions,3147,1547785,491.8287258,347.8327778,374.75,0.928172856,0,0,,0,51.5,141.25,570.5,9%,25%
8/5/2019,RAM,2365,2200194,930.3145877,425.6322223,450,0.945849383,0,0,,0,23.5,181,656,4%,28%
8/5/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,1.5,35.58333333,155.5,1%,23%
8/5/2019,RIS,2598,1670514,643,520.0716667,514.6666667,1.010501943,0,0,,0,93.75,262.8333333,815.5,11%,32%
8/5/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,80.66666667,233.25,564.5,14%,41%
8/5/2019,WISE,9627,5344225,555.1288044,1849.321389,1930.45,0.957974249,0,0,,0,226.2166667,566.1333333,2478.5,9%,23%
8/6/2019,Client Transactions,2089,841778,402.9573959,200.9802778,223.9166666,0.897567299,0,0,,0,35.25,114.4166667,344,10%,33%
8/6/2019,Participant Transactions,2826,1420512,502.6581741,216.2536111,330,0.655313973,0,0,,0,10,150.6666667,568.5,2%,27%
8/6/2019,RAM,1659,1672896,1008.37613,314.6641667,392.0833334,0.802544102,0,0,,0,20.16666667,237.4166667,656,3%,36%
8/6/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,5,48.75,155.5,3%,31%
8/6/2019,RIS,2074,1298324,626,477.0777778,465.3333334,1.025238777,0,0,,0,53.5,305.1666667,817.5,7%,37%
8/6/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,12,246.5833333,565,2%,44%
8/6/2019,WISE,7888,4290459,543.922287,1554.271944,1613.990278,0.962999571,0,0,,0,137.9166667,703.85,2475.516667,6%,28%
8/7/2019,Client Transactions,2019,826094,409.1599802,200.9802778,223.9166666,0.897567299,0,0,,0,8,73.83333333,344,2%,21%
8/7/2019,Participant Transactions,2690,1382596,513.9762082,216.2536111,330,0.655313973,0,0,,0,24,160.25,577.5,4%,28%
8/7/2019,RAM,1847,1643326,889.7271251,314.6641667,392.0833334,0.802544102,0,0,,0,30.25,286.75,656,5%,44%
8/7/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,5.25,56.25,143,4%,39%
8/7/2019,RIS,1887,1154844,612,477.0777778,465.3333334,1.025238777,0,0,,0,31.5,334.75,818.5,4%,41%
8/7/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,12.75,270.9166667,553.5,2%,49%
8/7/2019,WISE,6959,3795796,545.451358,1554.271944,1613.990278,0.962999571,0,0,,0,64.16666667,646.4166667,2459,3%,26%
8/8/2019,Client Transactions,2256,890983,394.939273,235.5502778,281.4166666,0.837016089,0,0,,0,1,62.58333333,344,0%,18%
8/8/2019,Participant Transactions,2553,1266448,496.0626714,296.6511111,352.5,0.841563436,0,0,,0,12.5,158.5,576,2%,28%
8/8/2019,RAM,1767,1799192,1018.218449,331.1744445,354.3333334,0.934640953,0,0,,0,28.5,214,656,4%,33%
8/8/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,5.666666667,88.66666667,153,4%,58%
8/8/2019,RIS,1902,1181142,621,391.0547222,375.9333333,1.040223592,0,0,,0.566666667,44.25,350.3166667,815,5%,43%
8/8/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,24,325.3333333,561.75,4%,58%
8/8/2019,WISE,6681,3684726,551.5231253,1373.779722,1417.764444,0.968976001,0,0,,0,75.66666667,716.0666667,2453,3%,29%
8/9/2019,Client Transactions,2502,853275,341.0371703,225.5266667,275.5833334,0.818361052,0,0,,0,0,68.41666667,344,0%,20%
8/9/2019,Participant Transactions,2426,1226208,505.4443528,260.1552778,316.5,0.821975601,0,0,,0,55.5,182.3333333,571,10%,32%
8/9/2019,RAM,1620,1480050,913.6111111,323.3688889,347.75,0.929888969,0,0,,0,46.5,277,656,7%,42%
8/9/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,11.5,86,153.5,7%,56%
8/9/2019,RIS,2025,1259550,622,389.6469444,384.5836111,1.013165754,0,0,,0,52.91666667,340.6666667,815,6%,42%
8/9/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,8.25,20.75,293.8333333,562.5,4%,52%
8/9/2019,WISE,6741,3736372,554.2756268,1366.258333,1395.666667,0.978928827,0,0,,0,112.25,738.4166667,2431,5%,30%
8/10/2019,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/10/2019,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/10/2019,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/10/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/10/2019,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/10/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/10/2019,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/11/2019,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0.916666667,16,0%,6%
8/11/2019,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,2.25,36,0%,6%
8/11/2019,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/11/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/11/2019,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/11/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/11/2019,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/12/2019,Client Transactions,2430,853516,351.2411523,226.6030556,268.8333334,0.842912792,0,0,,0,2.5,75.16666667,344,1%,22%
8/12/2019,Participant Transactions,3088,1526142,494.2169689,363.8302778,382.5,0.951190269,0,0,,0,10,123.5,560,2%,22%
8/12/2019,RAM,2277,2257434,991.4071146,449.0669445,468.9166668,0.957668977,0,0,,0,34.75,171.5833333,657,5%,26%
8/12/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,13,48.58333333,156,8%,31%
8/12/2019,RIS,2418,1516086,627,484.92,468.3333334,1.03541637,0,0,,0,55.08333333,291.5,820.5,7%,36%
8/12/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,57.4,219.2333333,556,10%,39%
8/12/2019,WISE,8843,4808743,543.7909081,1700.148333,1765.5,0.962984046,0,0,,0,177.25,566.6666667,2471.416667,7%,23%
8/13/2019,Client Transactions,2015,776949,385.5826303,208.4052778,232.75,0.895403986,0,0,,0,18.5,111.25,344,5%,32%
8/13/2019,Participant Transactions,2356,1232886,523.2962649,307.6130556,356.5,0.862869721,0,0,,0,1.5,126.6666667,557,0%,23%
8/13/2019,RAM,2002,1969407,983.7197802,263.5061111,286.25,0.920545366,0,0,,0,13,279.75,647.5,2%,43%
8/13/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,23.58333333,86.33333333,156,15%,55%
8/13/2019,RIS,1903,1235047,649,365.0044444,356.3333334,1.024334269,0,0,,0,43.41666667,396.9166667,817,5%,49%
8/13/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0.333333333,15.5,254.9166667,556.5833333,3%,46%
8/13/2019,WISE,7466,4078505,546.277123,1368.601111,1412.25,0.969092661,0,0,,0,90.25,707.3333333,2461,4%,29%
8/14/2019,Client Transactions,1960,898180,458.255102,232.5288889,251.4166667,0.924874599,0,0,,0,11,92.58333333,344,3%,27%
8/14/2019,Participant Transactions,2179,1195419,548.608995,258.2080556,305,0.846583789,0,0,,0,22.25,151.4166667,565,4%,27%
8/14/2019,RAM,1769,1732832,979.5545506,295.5175,327.25,0.90303285,0,0,,0,34.5,264.75,645.75,5%,41%
8/14/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,8.5,72.75,144,6%,51%
8/14/2019,RIS,1850,1213600,656,331.9275,323.5,1.026051005,0,0,,0,16.5,404.3333333,811,2%,50%
8/14/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,14.5,258.3333333,563,3%,46%
8/14/2019,WISE,8354,4482625,536.584271,1342.018611,1397.833333,0.960070546,0,0,,0,111.0833333,724.25,2427.333333,5%,30%
8/15/2019,Client Transactions,2306,930274,403.4145707,237.1197222,259.1666667,0.914931404,0,0,,0,20.25,79.41666667,344,6%,23%
8/15/2019,Participant Transactions,2513,1238431,492.8097891,291.6622222,327.0833333,0.891706157,0,0,,0,12.5,147.75,565.5,2%,26%
8/15/2019,RAM,1698,1781706,1049.29682,252.1072222,271,0.930284953,0,0,,0,20.75,236.75,647.5,3%,37%
8/15/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0.25,10.25,80.75,153,7%,53%
8/15/2019,RIS,1904,1197616,629,404.4066667,398.5,1.01482225,0,0,,1,43.75,363.5,808.5,5%,45%
8/15/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,7,277.3333333,555,1%,50%
8/15/2019,WISE,7319,3985330,544.5183768,1469.991389,1510.166667,0.973396792,0,0,,0,112.75,776.5,2437.5,5%,32%
8/16/2019,Client Transactions,2649,864057,326.182333,221.8788889,250.8333333,0.884566999,0,0,,0,24,93.16666667,344,7%,27%
8/16/2019,Participant Transactions,2282,1067095,467.6139351,222.0727778,291.6666666,0.761392381,0,0,,0,51.75,187.6666667,563.5,9%,33%
8/16/2019,RAM,2009,1842095,916.9213539,317.4963889,338,0.939338429,0,0,,0,16,246.75,631.5,3%,39%
8/16/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,17,80.58333333,154,11%,52%
8/16/2019,RIS,1676,1044148,623,311.7566667,305.75,1.01964568,0,0,,0,72.5,443,800,9%,55%
8/16/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,1.166666667,17.23333333,254.4,537.5,3%,47%
8/16/2019,WISE,6800,3682211,541.5016176,1479.644722,1538.916667,0.96148463,0,0,,0,188.75,766,2416.25,8%,32%
8/17/2019,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/17/2019,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/17/2019,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/17/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/17/2019,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/17/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/17/2019,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/18/2019,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0.5,8,0%,6%
8/18/2019,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,3.5,57,0%,6%
8/18/2019,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/18/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/18/2019,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/18/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/18/2019,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
8/19/2019,Client Transactions,2571,717095,278.9167639,143.9413889,161.25,0.892659776,0,0,,0,44.5,144,344,13%,42%
8/19/2019,Participant Transactions,2414,1426774,591.041425,374.1316667,397.8333333,0.940423125,0,0,,0,22.5,95.41666667,548.75,4%,17%
8/19/2019,RAM,2232,2213203,991.578405,442.2950001,463.2500001,0.954765246,0,0,,0,42,154.25,633.5,7%,24%
8/19/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,31.83333333,84.33333333,156.5,20%,54%
8/19/2019,RIS,2310,1494570,647,469.3705556,428.4166666,1.095593594,0,0,,0,48,254.0833333,789.5,6%,32%
8/19/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,42,209.9166667,563.5,7%,37%
8/19/2019,WISE,8911,4888979,548.6453821,1802.889722,1644.25,1.09648151,0,0,,0,166.6666667,493.5833333,2440,7%,20%
8/20/2019,Client Transactions,2344,786238,335.4257679,176.6569444,188.6666666,0.936344229,0,0,,0,16.5,133,344,5%,39%
8/20/2019,Participant Transactions,2405,1112355,462.5176715,242.9705556,265.0833333,0.916581788,0,0,,0,43.5,164.9166667,536,8%,31%
8/20/2019,RAM,1939,1919226,989.8019598,357.4975001,372.6666667,0.959295617,0,0,,0,23.83333333,234.8333333,631.5,4%,37%
8/20/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,16.5,61.5,155.5,11%,40%
8/20/2019,RIS,1945,1272030,654,305.6391667,314.0833333,0.973114885,0,0,,0,1.5,403,780,0%,52%
8/20/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,1.266666667,23.25,283.5166667,564.5,4%,50%
8/20/2019,WISE,7302,3936838,539.1451657,1541.626389,1589,0.970186525,0,0,,0,131.0833333,696.9166667,2439,5%,29%
8/21/2019,Client Transactions,2221,884592,398.285457,232.4972222,254.1666667,0.914743169,0,0,,0,0,89.83333333,344,0%,26%
8/21/2019,Participant Transactions,2066,1156247,559.6548887,281.5652778,303.4166667,0.927982239,0,0,,0,27.25,145.5,544.5,5%,27%
8/21/2019,RAM,1843,1804209,978.9522518,336.3544445,347,0.969321166,0,0,,0,17.5,209.5,630,3%,33%
8/21/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,47.25,148,0%,32%
8/21/2019,RIS,1759,1134555,645,321.86,330.4325,0.974056729,0,0,,0,8.916666667,389.15,779,1%,50%
8/21/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,22.08333333,277.75,561.5,4%,49%
8/21/2019,WISE,6994,3874579,553.986131,1409.658333,1436.166667,0.9815423,0,0,,0,107.5,689.0833333,2395,4%,29%
8/22/2019,Client Transactions,1988,854653,429.9059356,223.6241667,256.75,0.870980201,0,0,,0,19,87.25,344,6%,25%
8/22/2019,Participant Transactions,2126,1142333,537.3156162,279.4213889,318.0833334,0.87845341,0,0,,0,10,137.5,544,2%,25%
8/22/2019,RAM,1715,1674420,976.3381924,344.0905556,363.3333334,0.947038226,0,0,,0,17.5,189.75,632,3%,30%
8/22/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,8,73.75,153.5,5%,48%
8/22/2019,RIS,1685,1086825,645,269.4291667,275.25,0.978852558,0,0,,0,8.5,406.75,771.5,1%,53%
8/22/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,15.5,301.0833333,572,3%,53%
8/22/2019,WISE,6447,3566928,553.2694276,1374.830556,1411.3,0.974158971,0,0,,0.283333333,82,725.45,2397,3%,30%
8/23/2019,Client Transactions,2367,847380,357.9974651,224.2283334,241.5833334,0.928161435,0,0,,0,23,102.4166667,344,7%,30%
8/23/2019,Participant Transactions,2313,1133511,490.0609598,260.2922222,286.0833333,0.909847558,0,0,,0,20.83333333,168.1666667,543,4%,31%
8/23/2019,RAM,1597,1520936,952.3706951,314.9002778,342.1666667,0.920312551,0,0,,0,21.5,216.3333333,632,3%,34%
8/23/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,4.75,50.75,140,3%,36%
8/23/2019,RIS,1548,998460,645,283.1258333,283.4166667,0.998973831,0,0,,0,43.5,424,771,6%,55%
8/23/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,19.75,290.1666667,571.5,3%,51%
