campaign,actual_effective_date,original_submit_date,Month,status,volume,volume_per_day,aht,ot_hrs_per_wk,attrition_headcount,new_hire_headcount,service_level,business_days,total_staff_fte,online_production_fte
CE-PI Core,5/7/2019 0:00,5/7/2019 0:00,'2019-12,Implemented,6110,290.952381,902,,0,0,0,21,33,21
CE-PI Core,6/10/2019 0:00,6/10/2019 0:00,'2019-06,Implemented,4193,209.65,739,,3,,,20,31,20
CE-PI Core,6/10/2019 0:00,6/10/2019 0:00,'2019-07,Implemented,5003,227.4090909,772,,0,,,22,29,19
CE-PI Core,6/10/2019 0:00,6/10/2019 0:00,'2019-08,Implemented,5169,234.9545455,822,,1,,,22,29,18
CE-PI Core,6/10/2019 0:00,6/10/2019 0:00,'2019-09,Implemented,4145,207.25,817,,1,,,20,29,18
CE-PI Core,6/10/2019 0:00,6/10/2019 0:00,'2019-10,Implemented,5476,238.0869565,866,,1,,,23,29,18
CE-PI Core,6/10/2019 0:00,6/10/2019 0:00,'2019-11,Implemented,4412,220.6,857,,1,,,20,30,19
CE-PI Core,6/10/2019 0:00,6/10/2019 0:00,'2019-12,Implemented,6110,290.952381,902,,0,0,0,21,29,19
CE-PI Core,7/5/2019 0:00,7/5/2019 0:00,'2019-07,Implemented,5003,227.4090909,772,,0,,,22,32,20
CE-PI Core,7/5/2019 0:00,7/5/2019 0:00,'2019-08,Implemented,5169,234.9545455,822,,1,,,22,32,20
CE-PI Core,7/5/2019 0:00,7/5/2019 0:00,'2019-09,Implemented,4145,207.25,817,,1,,,20,32,20
CE-PI Core,7/5/2019 0:00,7/5/2019 0:00,'2019-10,Implemented,5476,238.0869565,866,,1,,,23,32,20
CE-PI Core,7/5/2019 0:00,7/5/2019 0:00,'2019-11,Implemented,4412,220.6,857,,1,,,20,32,21
CE-PI Core,7/5/2019 0:00,7/5/2019 0:00,'2019-12,Implemented,6110,290.952381,902,,0,0,0,21,32,20
CE-PI Core,8/6/2019 0:00,8/6/2019 0:00,'2019-08,Implemented,5169,234.9545455,822,,1,,,22,37,22
CE-PI Core,8/6/2019 0:00,8/6/2019 0:00,'2019-09,Implemented,4145,207.25,817,,0,,,20,40,24
CE-PI Core,8/6/2019 0:00,8/6/2019 0:00,'2019-10,Implemented,5476,238.0869565,866,,1,,,23,41,26
CE-PI Core,8/6/2019 0:00,8/6/2019 0:00,'2019-11,Implemented,4412,220.6,857,,0,,,20,40,26
CE-PI Core,8/6/2019 0:00,8/6/2019 0:00,'2019-12,Implemented,6110,290.952381,902,,0,0,0,21,40,26
CE-PI Core,9/5/2019 0:00,9/5/2019 0:00,'2019-09,Implemented,4145,207.25,817,,0,,,20,40,24
CE-PI Core,9/5/2019 0:00,9/5/2019 0:00,'2019-10,Implemented,5476,238.0869565,866,,1,,,23,41,26
CE-PI Core,9/5/2019 0:00,9/5/2019 0:00,'2019-11,Implemented,4412,220.6,857,,0,,,20,40,26
CE-PI Core,9/5/2019 0:00,9/5/2019 0:00,'2019-12,Implemented,6110,290.952381,902,,0,0,0,21,40,26
CE-PI Core,10/1/2019 0:00,10/1/2019 0:00,'2019-10,Implemented,5476,238.0869565,866,,1,,,23,41,26
CE-PI Core,10/1/2019 0:00,10/1/2019 0:00,'2019-11,Implemented,4412,220.6,857,,0,,,20,40,26
CE-PI Core,10/1/2019 0:00,10/1/2019 0:00,'2019-12,Implemented,6110,290.952381,902,,0,0,0,21,40,26
CE-PI Core,11/1/2019 0:00,11/1/2019 0:00,'2019-11,Implemented,4412,220.6,857,,0,,,20,33,21
CE-PI Core,11/1/2019 0:00,11/1/2019 0:00,'2019-12,Implemented,6110,290.952381,902,,0,0,0,21,33,21
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2017-01,Implemented,15269,727.0952381,0,,0,0,0,21,26,19.0996875
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2017-02,Implemented,13158,692.5263158,0,,0,0,0,19,26,9.091008772
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2017-03,Implemented,14567,693.6666667,0,,0,0,0,21,26,11.90505952
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2017-04,Implemented,15501,738.1428571,0,,0,0,0,21,28,13.78859127
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2017-05,Implemented,10297,468.0454545,0,,0,0,0,22,28,13.81311864
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2017-06,Implemented,10779,513.2857143,0,,0,0,0,21,22,9.964182381
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2017-07,Implemented,11589,551.8571429,0,,0,0,0,21,21,10.86111111
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2017-08,Implemented,12047,523.7826087,0,,0,0,0,23,21,9.626539855
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2017-09,Implemented,10573,556.4736842,0,,0,0,0,19,24,12.61441886
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2017-10,Implemented,11073,481.4347826,0,,0,0,0,23,38,22.69949275
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2017-11,Implemented,10575,503.5714286,0,,0,0,0,21,44,27.28
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2017-12,Implemented,15488,774.4,0,,0,0,0,20,43,27.4775
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2018-01,Implemented,10734,511.1666667,782,,2,3,0.8,21,33.5,7.404900794
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2018-02,Implemented,8956,471.3578947,760,,1,0,0.8,19,35.5,15.24664474
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2018-03,Implemented,11028,525.1666667,763,,2,0,0.8,21,32,16.09309524
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2018-04,Implemented,9956,474.1,754,,2,5,0.8,21,32.5,14.28234127
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2018-05,Implemented,7991,363.2363636,716,,1,0,0.8,22,35.5,21.766875
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2018-06,Implemented,7588,361.3333333,757,,2,0,0.8,21,34,19.48470238
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2018-07,Implemented,8577,408.4333333,807,,1,0,0.8,21,33.5,20.73861111
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2018-08,Implemented,9808,426.4217391,779,,1,10,0.8,23,38.5,19.52469203
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2018-09,Implemented,8052,423.7947368,840,,2,0,0.8,19,38,23.21254386
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2018-10,Implemented,10132,440.5226087,837,,2,0,0.8,23,37,22.81949275
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2018-11,Implemented,8056,383.5961905,733,,3,3,0.8,21,38,22.07572432
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2018-12,Implemented,9169,458.436,832,,1,0,0.8,20,37.5,29.38533543
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2019-01,Implemented,12237,582.73,753,,2,2,0.8,21,36,22.4
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2019-02,Implemented,10210,537.348,841,,0,2,0.8,19,36,22.4
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2019-03,Implemented,12572,598.69,829,,1,2,0.8,21,38.5,24
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2019-04,Implemented,11350,540.474,766,,1,0,0.8,21,37.5,24
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2019-05,Implemented,5078,230.8181818,696,,4,4,0.8,22,36,21.76
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2019-06,Implemented,4193,209.65,739,,3,0,0.8,20,30.5,19.52
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2019-07,Implemented,5003,227.4090909,772,,0,0,0.8,22,32,20.48
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2019-08,Implemented,5169,234.9545455,822,,1,4,0.8,22,36.5,22.08
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2019-09,Implemented,4145,207.25,817,,0,3,0.8,20,35.5,21.76
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2019-10,Implemented,5476,238.0869565,866,,1,0,0.8,23,33.5,21.44
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2019-11,Implemented,5804,290.2,857,,0,0,0.8,20,31,19.84
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2019-12,Implemented,6110,290.952381,902,,0,0,0.8,21,31,19.84
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2020-01,Implemented,7178,341.7857143,1059,,0,0,0,21,31,22.30220079
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2020-02,Implemented,5326,280.3421053,1032,,2,0,0,19,30,17.4802871
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2020-03,Implemented,5649,256.7897727,1145,,3,3,0,22,29,17.75953812
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2020-04,Implemented,6362,302.9714286,1219,,2,0,0,21,28,23.2
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2020-05,Implemented,4916,245.79375,871,,2,2,0,20,27,15.08
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2020-06,Implemented,3745,170.2272727,1013,,0,0,0,22,27,12.04
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2020-07,Implemented,4839,219.9590909,1034,,0,0,0,22,27,14.37198321
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2020-08,Implemented,4221,201.0166667,989,,2,3,0,21,27.5,13.52
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2020-09,Implemented,3627,172.6964286,991,,1,0,0,21,27.5,12.4
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2020-10,Implemented,5111,232.3090909,1082,,0,3,0,22,28.5,16.2
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2020-11,Implemented,3861,193.03125,986,,2,0,0,20,29,13.4
CE-PI Core,11/6/2019 0:00,11/6/2019 0:00,'2020-12,Implemented,5346,243.0170455,1038,,1,0,0,22,27.5,16.5
CE-PI Core,12/16/2019 0:00,12/12/2019 0:00,'2019-12,Implemented,6004,285.9047619,902,0,0,0,0.921177074,21,36,17.8
CE-PI Core,12/16/2019 0:00,12/12/2019 0:00,'2020-01,Implemented,6114,291.1428571,1059,0,0,0,0.971151546,21,36,22.7
CE-PI Core,12/16/2019 0:00,12/12/2019 0:00,'2020-02,Implemented,5326,280.3157895,1032,0,2,0,0.953511987,19,35,20.25
CE-PI Core,12/16/2019 0:00,12/12/2019 0:00,'2020-03,Implemented,5649,256.7727273,1145,0,0,0,0.909552859,22,34,20.1
CE-PI Core,12/16/2019 0:00,12/12/2019 0:00,'2020-04,Implemented,6362,302.952381,1219,0,1,0,0.845275486,21,33.5,23.125
CE-PI Core,12/16/2019 0:00,12/12/2019 0:00,'2020-05,Implemented,5639,281.95,871,0,2,0,0.98308258,20,32,19.7
CE-PI Core,12/16/2019 0:00,12/12/2019 0:00,'2020-06,Implemented,5249,238.5909091,1013,0,0,1,0.976589245,22,31.5,19
CE-PI Core,12/16/2019 0:00,12/12/2019 0:00,'2020-07,Implemented,4839,219.9545455,1034,0,0,0,0.982707082,22,32,19
CE-PI Core,12/16/2019 0:00,12/12/2019 0:00,'2020-08,Implemented,4221,201,989,0,2,0,0.996547655,21,31,19
CE-PI Core,12/16/2019 0:00,12/12/2019 0:00,'2020-09,Implemented,4004,190.6666667,991,0,0,0,0.998223075,21,30,18.3
CE-PI Core,12/16/2019 0:00,12/12/2019 0:00,'2020-10,Implemented,5111,232.3181818,1082,0,0,2,0.957655806,22,31,18.3
CE-PI Core,12/16/2019 0:00,12/12/2019 0:00,'2020-11,Implemented,4968,248.4,986,0,1,0,0.904489487,20,31.5,16.775
CE-PI Core,12/16/2019 0:00,12/12/2019 0:00,'2020-12,Implemented,5346,243,1038,0,0,0,0.918853024,22,31,17.65
CE-PI Core,1/7/2020 0:00,1/6/2020 0:00,'2020-01,Implemented,6114,291.1428571,1059,0,0,0,0.971151546,21,38,22.7
CE-PI Core,1/7/2020 0:00,1/6/2020 0:00,'2020-02,Implemented,5326,280.3157895,1032,0,2,0,0.973912869,19,37,21.55
CE-PI Core,1/7/2020 0:00,1/6/2020 0:00,'2020-03,Implemented,5649,256.7727273,1145,0,0,0,0.969742346,22,36,21.4
CE-PI Core,1/7/2020 0:00,1/6/2020 0:00,'2020-04,Implemented,6362,302.952381,1219,0,1,0,0.938062562,21,35.5,24.625
CE-PI Core,1/7/2020 0:00,1/6/2020 0:00,'2020-05,Implemented,5639,281.95,871,0,2,0,0.991492797,20,34,21.1
CE-PI Core,1/7/2020 0:00,1/6/2020 0:00,'2020-06,Implemented,5249,238.5909091,1013,0,0,1,0.994191247,22,33.5,20.4
CE-PI Core,1/7/2020 0:00,1/6/2020 0:00,'2020-07,Implemented,4839,219.9545455,1034,0,0,0,0.995946543,22,34,20.4
CE-PI Core,1/7/2020 0:00,1/6/2020 0:00,'2020-08,Implemented,4221,201,989,0,2,0,0.999396602,21,33,20.4
CE-PI Core,1/7/2020 0:00,1/6/2020 0:00,'2020-09,Implemented,4004,190.6666667,991,0,0,0,0.999282622,21,32,19.7
CE-PI Core,1/7/2020 0:00,1/6/2020 0:00,'2020-10,Implemented,5111,232.3181818,1082,0,0,2,0.977218259,22,33,19.7
CE-PI Core,1/7/2020 0:00,1/6/2020 0:00,'2020-11,Implemented,4968,248.4,986,0,1,0,0.97106848,20,33.5,18.075
CE-PI Core,1/7/2020 0:00,1/6/2020 0:00,'2020-12,Implemented,5346,243,1038,0,0,0,0.95433112,22,33,18.95
CE-PI Core,2/6/2020 0:00,1/30/2020 0:00,'2020-01,Implemented,6114,291.1428571,1059,0,0,0,0.971151546,21,38,22.7
CE-PI Core,2/6/2020 0:00,1/30/2020 0:00,'2020-02,Implemented,5326,280.3157895,1032,0,2,0,0.866777078,19,37,18.05
CE-PI Core,2/6/2020 0:00,1/30/2020 0:00,'2020-03,Implemented,5649,256.7727273,1145,0,0,3,0.851294893,22,37.5,18.4
CE-PI Core,2/6/2020 0:00,1/30/2020 0:00,'2020-04,Implemented,6362,302.952381,1219,0,1,0,0.938062562,21,38.5,24.625
CE-PI Core,2/6/2020 0:00,1/30/2020 0:00,'2020-05,Implemented,5639,281.95,871,0,2,0,0.821406445,20,37,15.9
CE-PI Core,2/6/2020 0:00,1/30/2020 0:00,'2020-06,Implemented,5249,238.5909091,1013,0,0,1,0.860283192,22,36.5,15.2
CE-PI Core,2/6/2020 0:00,1/30/2020 0:00,'2020-07,Implemented,4839,219.9545455,1034,0,0,0,0.888496608,22,37,15.2
CE-PI Core,2/6/2020 0:00,1/30/2020 0:00,'2020-08,Implemented,4221,201,989,0,2,0,0.879463817,21,36,13.2
CE-PI Core,2/6/2020 0:00,1/30/2020 0:00,'2020-09,Implemented,4004,190.6666667,991,0,0,0,0.850574145,21,35,12.5
CE-PI Core,2/6/2020 0:00,1/30/2020 0:00,'2020-10,Implemented,5111,232.3181818,1082,0,0,2,0.869629489,22,36,16.5
CE-PI Core,2/6/2020 0:00,1/30/2020 0:00,'2020-11,Implemented,4968,248.4,986,0,1,0,0.904489487,20,36.5,16.425
CE-PI Core,2/6/2020 0:00,1/30/2020 0:00,'2020-12,Implemented,5346,243,1038,0,0,0,0.918853024,22,36,17.4
CE-PI Core,2/20/2020 0:00,2/18/2020 0:00,'2020-02,Implemented,5326,280.3157895,1032,0,2,0,0.866777,19,38,18.05
CE-PI Core,2/20/2020 0:00,2/18/2020 0:00,'2020-03,Implemented,5649,256.7727273,1145,0,0,3,0.851295,22,38.5,19.05
CE-PI Core,2/20/2020 0:00,2/18/2020 0:00,'2020-04,Implemented,6362,302.952381,1219,0,1,0,0.96241,21,39.5,25.375
CE-PI Core,2/20/2020 0:00,2/18/2020 0:00,'2020-05,Implemented,5639,281.95,871,0,2,0,0.894998,20,38,16.6
CE-PI Core,2/20/2020 0:00,2/18/2020 0:00,'2020-06,Implemented,5249,238.5909091,1013,0,0,1,0.860283,22,37.5,15.9
CE-PI Core,2/20/2020 0:00,2/18/2020 0:00,'2020-07,Implemented,4839,219.9545455,1034,0,0,0,0.888497,22,38,15.9
CE-PI Core,2/20/2020 0:00,2/18/2020 0:00,'2020-08,Implemented,4221,201,989,0,2,0,0.879464,21,37,13.9
CE-PI Core,2/20/2020 0:00,2/18/2020 0:00,'2020-09,Implemented,4004,190.6666667,991,0,0,0,0.919313,21,36,13.2
CE-PI Core,2/20/2020 0:00,2/18/2020 0:00,'2020-10,Implemented,5111,232.3181818,1082,0,0,2,0.924274,22,37,17.2
CE-PI Core,2/20/2020 0:00,2/18/2020 0:00,'2020-11,Implemented,4968,248.4,986,0,1,0,0.946381,20,37.5,17.075
CE-PI Core,2/20/2020 0:00,2/18/2020 0:00,'2020-12,Implemented,5346,243,1038,0,0,0,0.954331,22,37,18.05
CE-PI Core,3/16/2020 0:00,3/6/2020 0:00,'2020-03,Implemented,5649,256.7727273,1145,0,0,0,0.94679,22,40,20.35
CE-PI Core,3/16/2020 0:00,3/6/2020 0:00,'2020-04,Implemented,6362,302.952381,1219,0,1,1,0.845275,21,40,22.625
CE-PI Core,3/16/2020 0:00,3/6/2020 0:00,'2020-05,Implemented,5639,281.95,871,0,2,2,0.894998,20,40,16.6
CE-PI Core,3/16/2020 0:00,3/6/2020 0:00,'2020-06,Implemented,5249,238.5909091,1013,0,0,0,0.919818,22,40,16.6
CE-PI Core,3/16/2020 0:00,3/6/2020 0:00,'2020-07,Implemented,4839,219.9545455,1034,0,0,0,0.808789,22,40,14
CE-PI Core,3/16/2020 0:00,3/6/2020 0:00,'2020-08,Implemented,4221,201,989,0,2,1,0.879464,21,39.5,13.35
CE-PI Core,3/16/2020 0:00,3/6/2020 0:00,'2020-09,Implemented,4004,190.6666667,991,0,0,0,0.850574,21,39,12.7
CE-PI Core,3/16/2020 0:00,3/6/2020 0:00,'2020-10,Implemented,5111,232.3181818,1082,0,0,0,0.783721,22,39,15.4
CE-PI Core,3/16/2020 0:00,3/6/2020 0:00,'2020-11,Implemented,4968,248.4,986,0,1,0,0.946381,20,38.5,17.1
CE-PI Core,3/16/2020 0:00,3/6/2020 0:00,'2020-12,Implemented,5346,243,1038,0,0,0,0.861138,22,38,16.8
CE-PI Core,4/8/2020 0:00,4/2/2020 0:00,'2020-04,Implemented,5726,272.6571429,1219,0,1,1,0.86554,21,37,20.375
CE-PI Core,4/8/2020 0:00,4/2/2020 0:00,'2020-05,Implemented,5639,281.95,871,3,2,3,0.821406,20,37.5,15.375
CE-PI Core,4/8/2020 0:00,4/2/2020 0:00,'2020-06,Implemented,5249,238.5909091,1013,3,0,3,0.860283,22,39.5,15.375
CE-PI Core,4/8/2020 0:00,4/2/2020 0:00,'2020-07,Implemented,5565,252.9477273,1137.4,4.5,0,0,0.838535,22,41,17.075
CE-PI Core,4/8/2020 0:00,4/2/2020 0:00,'2020-08,Implemented,4221,201,989,0,2,1,0.934948,21,40.5,14
CE-PI Core,4/8/2020 0:00,4/2/2020 0:00,'2020-09,Implemented,4004,190.6666667,991,0,0,0,0.919313,21,40,13.35
CE-PI Core,4/8/2020 0:00,4/2/2020 0:00,'2020-10,Implemented,5111,232.3181818,1082,0,0,0,0.783721,22,40,15
CE-PI Core,4/8/2020 0:00,4/2/2020 0:00,'2020-11,Implemented,4968,248.4,986,0,1,0,0.836363,20,39.5,15.7
CE-PI Core,4/8/2020 0:00,4/2/2020 0:00,'2020-12,Implemented,5346,243,1038,0,0,0,0.861138,22,39,16.4
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2021-01,Implemented,6737,354.5714286,921,,,,,19,29.93154762,17.08134921
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2021-02,Implemented,6234,328.1052632,898,,,,,19,32.53947368,16.39747807
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2021-03,Implemented,7428,322.952381,996,,,,,23,32.34722222,18.41170635
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2021-04,Implemented,7743,368.7142857,976,,,,,21,33.26785714,20.3844246
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2021-05,Implemented,4745,237.2727273,808,,,,,20,28.41761364,16.36600379
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2021-06,Implemented,4367,198.5,961,,,,,22,29.6,15.7203125
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2021-07,Implemented,5308,252.7727273,981,,,,,21,32.48863636,15.27083333
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2021-08,Implemented,4986,226.6363636,908,,,,,22,31.73390152,14.95691288
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2021-09,Implemented,4600,219.05,913,,,,,21,32.0890625,15.71145833
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2021-10,Implemented,4705,224.0434783,897,,,,,21,31.10461957,15.60778986
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2021-11,Implemented,5418,258,931,,,,,21,29.5359375,16.35625
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2021-12,Implemented,7542,359.1428571,886,,,,,21,31.83630952,17.63541667
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2022-01,Implemented,7091,354.5714286,921,,,,,20,29.93154762,17.08134921
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2022-02,Implemented,6234,328.1052632,898,,,,,19,32.53947368,16.39747807
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2022-03,Implemented,7428,322.952381,996,,,,,23,32.34722222,18.41170635
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2022-04,Implemented,7374,368.7142857,976,,,,,20,33.26785714,20.3844246
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2022-05,Implemented,4983,237.2727273,808,,,,,21,28.41761364,16.36600379
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2022-06,Implemented,4367,198.5,961,,,,,22,29.6,15.7203125
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2022-07,Implemented,5055,252.7727273,981,,,,,20,32.48863636,15.27083333
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2022-08,Implemented,5213,226.6363636,908,,,,,23,31.73390152,14.95691288
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2022-09,Implemented,4600,219.05,913,,,,,21,32.0890625,15.71145833
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2022-10,Implemented,4705,224.0434783,897,,,,,21,31.10461957,15.60778986
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2022-11,Implemented,5418,258,931,,,,,21,29.5359375,16.35625
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2022-12,Implemented,7542,359.1428571,886,,,,,21,31.83630952,17.63541667
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2023-01,Implemented,7091,354.5714286,921,,,,,20,29.93154762,17.08134921
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2023-02,Implemented,6234,328.1052632,898,,,,,19,32.53947368,16.39747807
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2023-03,Implemented,7428,322.952381,996,,,,,23,32.34722222,18.41170635
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2023-04,Implemented,7006,368.7142857,976,,,,,19,33.26785714,20.3844246
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2023-05,Implemented,5220,237.2727273,808,,,,,22,28.41761364,16.36600379
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2023-06,Implemented,4367,198.5,961,,,,,22,29.6,15.7203125
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2023-07,Implemented,5055,252.7727273,981,,,,,20,32.48863636,15.27083333
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2023-08,Implemented,5213,226.6363636,908,,,,,23,31.73390152,14.95691288
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2023-09,Implemented,4381,219.05,913,,,,,20,32.0890625,15.71145833
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2023-10,Implemented,4929,224.0434783,897,,,,,22,31.10461957,15.60778986
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2023-11,Implemented,5418,258,931,,,,,21,29.5359375,16.35625
CE-PI Core,4/28/2020 0:00,4/28/2020 0:00,'2023-12,Implemented,7183,359.1428571,886,,,,,20,31.83630952,17.63541667
CE-PI Core,5/12/2020 0:00,5/11/2020 0:00,'2020-05,Implemented,4562,228.1,905,0,4,3,0.751711978,20,36.5,12.75
CE-PI Core,5/12/2020 0:00,5/11/2020 0:00,'2020-06,Implemented,4973,226.0263636,911.7,0,0,0,0.850484931,22,36,13.45
CE-PI Core,5/12/2020 0:00,5/11/2020 0:00,'2020-07,Implemented,5669,257.6700545,1023.66,0,0,0,0.823841738,22,36,16.6
CE-PI Core,5/12/2020 0:00,5/11/2020 0:00,'2020-08,Implemented,5102,242.9460514,890.1,0,2,0,0.858276631,21,35,14.75
CE-PI Core,5/12/2020 0:00,5/11/2020 0:00,'2020-09,Implemented,3604,171.6,891.9,0,0,0,0.950123873,21,34,12.1
CE-PI Core,5/12/2020 0:00,5/11/2020 0:00,'2020-10,Implemented,4252,193.284,973.8,0,0,0,0.804693711,22,34,12.4
CE-PI Core,5/12/2020 0:00,5/11/2020 0:00,'2020-11,Implemented,4471,223.56,887.4,0,1,0,0.873993579,20,33.5,13.1
CE-PI Core,5/12/2020 0:00,5/11/2020 0:00,'2020-12,Implemented,4811,218.7,934.2,0,0,0,0.82610999,22,33,13.8
CE-PI Core,5/12/2020 0:00,5/11/2020 0:00,'2021-01,Implemented,6737,354.5789474,921,0.24531,0,0,0.954554458,19,33,22.86579121
CE-PI Core,5/12/2020 0:00,5/11/2020 0:00,'2021-02,Implemented,6234,328.1052632,898,0,0,0,0.945359317,19,33,21.45078546
CE-PI Core,5/12/2020 0:00,5/11/2020 0:00,'2021-03,Implemented,7428,322.9565217,996,0.15272,0,0,0.841310974,23,33,21.7863239
CE-PI Core,5/12/2020 0:00,5/11/2020 0:00,'2021-04,Implemented,7743,368.7142857,976,0.09019,0,0,0.960273511,21,33,23.47827421
CE-PI Core,5/12/2020 0:00,5/11/2020 0:00,'2021-05,Implemented,4745,237.25,808,0,0,0,0.997646456,20,33,18.99545455
CE-PI Core,5/12/2020 0:00,5/11/2020 0:00,'2021-06,Implemented,4367,198.5,961,0,0,0,0.997469257,22,33,19.0328125
CE-PI Core,5/12/2020 0:00,5/11/2020 0:00,'2021-07,Implemented,5308,252.7619048,981,0.78512,0,0,0.998456802,21,33,21.54805595
CE-PI Core,5/12/2020 0:00,5/11/2020 0:00,'2021-08,Implemented,4986,226.6363636,908,0.50333,0,0,0.997934827,22,33,20.9578154
CE-PI Core,5/12/2020 0:00,5/11/2020 0:00,'2021-09,Implemented,4600,219.047619,913,0.51705,0,0,0.997800943,21,33,22.57135896
CE-PI Core,5/12/2020 0:00,5/11/2020 0:00,'2021-10,Implemented,4705,224.047619,897,0.28491,0,0,0.999254718,21,33,21.70012849
CE-PI Core,5/12/2020 0:00,5/11/2020 0:00,'2021-11,Implemented,5418,258,931,0.08523,0,0,0.993292495,21,33,21.94476473
CE-PI Core,5/12/2020 0:00,5/11/2020 0:00,'2021-12,Implemented,7542,359.1428571,886,0.34993,0,0,0.909924481,21,33,20.59902337
